StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"6","WA","Hasluck","305","9","Glen Forrest","Current","Glen Forrest Primary School","34 Tillbrook St","","","GLEN FORREST","WA","6071","7935","Primary School","34 Tillbrook St  ","GLEN FORREST","","","Gates off Tillbrook St","-31.9150310","116.1004497","5105016","Assisted","1493","92","4","1"
"6","WA","Hasluck","305","9","Gooseberry Hill","Current","Gooseberry Hill Primary School","24 Ledger Rd","","","GOOSEBERRY HILL","WA","6076","7533","Primary School","24 Ledger Rd","GOOSEBERRY HILL","","","Booth access off Huntley Rd","-31.9564690","116.0560200","5114019","Assisted","1558","89","4","1"
"6","WA","Hasluck","305","9","Greenmount","Current","Greenmount Primary School","50-68 Innamincka Rd","","","GREENMOUNT","WA","6056","7936","Primary School","50-68 Innamincka Rd  ","GREENMOUNT","","","Entrance from main carpark in Innaminka Rd","-31.8974988","116.0468996","5105425","Assisted","1498","142","4","2"
"6","WA","Hasluck","305","9","Guildford","Current","Guildford Primary School","125 Helena St","","","GUILDFORD","WA","6055","8219","Pimary School","125 Helena St  ","GUILDFORD","","","Entrance off James Street.","-31.9016953","115.9682579","5106616","Assisted","1679","322","5","3"
"6","WA","Hasluck","305","9","Hazelmere","Current","Hazelmere Hall","149 Bushmead Rd","","","HAZELMERE","WA","6055","8220","Hall","149 Bushmead Rd  ","HAZELMERE","","","Enter off Bushmead Road.","-31.9031601","115.9946932","5106108","Assisted","1878","179","5","2"
"6","WA","Hasluck","305","9","Helena Valley","Current","Helena Valley Primary School","3700 Helena Valley Rd","","","HELENA VALLEY","WA","6056","7922","Primary School","3700 Helena Valley Rd","HELENA VALLEY","","","Entrance from Helena Valley Road","-31.9241000","116.0480000","5105108","Assisted","2311","152","6","2"
"6","WA","Hasluck","305","9","Kalamunda","Current","Jack Healy Centre","21 Mead St","","","KALAMUNDA","WA","6076","7539","Jack Healy Centre","21 Mead St","KALAMUNDA","","","Parking off Canning Rd","-31.9778790","116.0561780","5114022","Assisted","1785","266","5","3"
"6","WA","Hasluck","305","9","Kalamunda North","Current","Kalamunda Primary School","32 Heath Rd","","","KALAMUNDA","WA","6076","7540","Primary School","32 Heath Rd","KALAMUNDA","","","Entrance from Heath Road.","-31.9713000","116.0510000","5114032","Assisted","1780","118","5","1"
"6","WA","Hasluck","305","9","Kenwick","Current","East Kenwick Primary School","96 Kenwick Rd","","","KENWICK","WA","6107","7546","East Kenwick Primary School","96 Kenwick Rd","KENWICK","","Duketon Way","Parking and Booth access off Duketon Way","-32.0317030","115.9795480","5113235","Assisted","2244","326","6","3"
"6","WA","Hasluck","305","9","Lesmurdie","Current","Lesmurdie Primary School","49 Sanderson Rd","","","LESMURDIE","WA","6076","7547","Primary School","49 Sanderson Rd","LESMURDIE","","Willoughby Rd","Booth access off Willoughby Rd","-32.0040570","116.0457773","5114132","Assisted","2039","139","6","2"
"6","WA","Hasluck","305","9","Lesmurdie North","Current","Falls Road Primary School","50 Falls Rd","","","LESMURDIE","WA","6076","65668","Falls Road Primary School","50 Falls Rd","LESMURDIE","","","Parking Off Burma Rd. Polling Place loca tion off Falls Rd.","-31.9921620","116.0470190","5114128","Assisted","1356","112","4","1"
"6","WA","Hasluck","305","9","Maddington","Current","East Maddington Primary School","79 Pitchford Ave","","","MADDINGTON","WA","6109","7548","East Maddington Primary School","79 Pitchford Ave","MADDINGTON","","","Main gate entrance will be open on Pitchford Ave.","-32.0550000","116.0040000","5113602","Assisted","2597","468","7","4"
"6","WA","Hasluck","305","9","Maddington East","Current","Yule Brook College","61 Dellar Rd","","","MADDINGTON","WA","6109","31476","Yule Brook College","61 Dellar Rd","MADDINGTON","","","Enter from Dellar Road.","-32.0492000","116.0090000","5113612","Assisted","1441","304","4","3"
"6","WA","Hasluck","305","9","Mahogany Creek","Current","Mahogany Creek Hall","3060 Strettle Rd","","","MAHOGANY CREEK","WA","6072","7948","Hall","3060 Strettle Rd  ","MAHOGANY CREEK","","","Entrance off Strettle Road.","-31.9063020","116.1374187","5105331","Assisted","918","47","3","1"
"6","WA","Hasluck","305","9","Maida Vale","Current","Maida Vale Primary School","310 Kalamunda Rd","","","MAIDA VALE","WA","6057","7550","Primary School","310 Kalamunda Rd","MAIDA VALE","","","Access off Kalamunda Rd. Bush on either side unable to see school from the road.","-31.9498864","116.0227919","5114004","Assisted","2202","425","6","4"
"6","WA","Hasluck","305","9","Middle Swan","Current","North Metropolitan TAFE","cnr Lloyd St & Eddie Barron Dr","","","MIDDLE SWAN","WA","6056","7950","North Metropolitan TAFE","cnr Lloyd St & Eddie Barron Dr  ","MIDDLE SWAN","","","Enter off Eddie Barron Dr. Booth is in block B","-31.8786172","116.0178429","5106501","Assisted","1428","241","4","3"
"6","WA","Hasluck","305","9","Midland","Current","The Anglican Parish of Midland","17 Spring Park Rd","","","MIDLAND","WA","6056","7949","The Anglican Parish of Midland","17 Spring Park Rd  ","MIDLAND","","","Entrance off Spring Park Rd","-31.8884770","116.0016220","5106609","Assisted","1704","344","5","3"
"6","WA","Hasluck","305","9","Mount Helena","Current","Mount Helena Recreation Centre (Eastern Hills SHS)","Keane St W","","","MOUNT HELENA","WA","6082","7953","Recreation Centre (Eastern Hills SHS)","Keane St E  ","MOUNT HELENA","","","Entrance from carpark off Keane Street E ast. Next to Aquatic Centre.","-31.8739497","116.2213182","5105318","Assisted","1256","87","4","1"
"6","WA","Hasluck","305","9","Mundaring","Current","Mundaring Primary School","855 Stevens St","","","MUNDARING","WA","6073","7956","Primary School","855 Stevens St  ","MUNDARING","","","Gates off Stevens St and Painter Way","-31.8949370","116.1729740","5105324","Assisted","1526","168","4","2"
"6","WA","Hasluck","305","9","Parkerville","Current","Parkerville Primary School","16 Parker Rd","","","PARKERVILLE","WA","6081","7958","Primary School","16 Parker Rd","PARKERVILLE","","","Access from parker Road","-31.8851350","116.1329670","5105308","Assisted","1307","79","4","1"
"6","WA","Hasluck","305","9","Sawyers Valley","Current","Sawyers Valley Primary School","235 Sawyers Rd","","","SAWYERS VALLEY","WA","6074","7960","Primary School","235 Sawyers Rd  ","SAWYERS VALLEY","","Barlow St","Entrance off Sawyers Road.","-31.9026000","116.2030000","5105314","Assisted","760","69","2","1"
"6","WA","Hasluck","305","9","Stoneville","Current","Stoneville Play Group","Bentley St","","","STONEVILLE","WA","6056","7962","Play Group","Bentley St  ","STONEVILLE","","","","-31.8712665","116.1673576","5105323","Assisted","1150","43","3","1"
"6","WA","Hasluck","305","9","Stratton","Current","Middle Swan Primary SChool","Cockman Cross","","","STRATTON","WA","6056","11901","Middle Swan Primary SChool","Cockman Cross","STRATTON","","","","-31.8673384","116.0380859","5106719","Assisted","1732","223","5","2"
"6","WA","Hasluck","305","9","Stratton North","Current","Goodstart Early Learning Stratton","165 Talbot Rd","","","STRATTON","WA","6056","65672","Goodstart Early Learning","165 Talbot Rd","STRATTON","","","","-31.8621842","116.0458372","5106713","Assisted","1548","175","4","2"
"6","WA","Hasluck","305","9","Swan View","Current","Swan View Senior High School","Gladstone Ave","","","SWAN VIEW","WA","6056","7963","Senior High School","Gladstone Ave","SWAN VIEW","","Weld Rd","Polling Place is in Gymnasium. Entrance off Weld Road.","-31.8887449","116.0442281","5105429","Assisted","2509","431","7","4"
"6","WA","Hasluck","305","9","Swan View East","Appointment","Swan View Youth Centre-Brown Park","Salisbury Rd","","","SWAN VIEW","WA","6056","83289","Youth Centre-Brown Park","Salisbury Rd","SWAN VIEW","","","","-31.8891016","116.0544799","5105426","Assisted","1043","150","3","2"
"6","WA","Hasluck","305","9","Walliston","Current","Walliston Primary School","11 Dianella Rd","","","WALLISTON","WA","6076","7555","Primary School","11 Dianella Rd","WALLISTON","","Lawnbrook Rd W","Booth access off Lawnbrook Rd West","-31.9986000","116.0690000","5114121","Assisted","1919","151","5","2"
"6","WA","Hasluck","305","9","Wattle Grove","Current","Wattle Grove Primary School","73 St John Rd","","","WATTLE GROVE","WA","6107","7556","Primary School","73 St John Rd  ","WATTLE GROVE","","Tomah Rd","Booth access off Tomah Rd","-31.9964938","115.9832239","5113830","Assisted","2162","200","6","2"
"6","WA","Hasluck","305","9","West Swan (Hasluck)","Appointment","Caversham Primary School","65 Coast Rd","","","WEST SWAN","WA","6055","83031","Caversham Primary School","65 Coast Rd","WEST SWAN","","","","-31.8575789","115.9831107","5105733","Assisted","879","0","3","0"
"6","WA","Hasluck","305","9","Wooroloo","Current","Wooroloo Primary School","11 Wade St","","","WOOROLOO","WA","6558","7970","Primary School","11 Wade St  ","WOOROLOO","","","Carpark & access from Wade Street.","-31.8040415","116.3124490","5104901","Assisted","397","80","1","1"
"6","WA","Moore","242","10","Beldon","Current","Beldon Primary School","10 Pacific Way","","","BELDON","WA","6027","7919","Primary School","10 Pacific Way","BELDON","","","Entry to polling place:Nautical Grove. Main entrance will be locked.","-31.7737000","115.7570000","5107007","Assisted","1910","203","5","2"
"6","WA","Moore","242","10","Burns Beach","Current","Bramston Park Community Centre","15 Mattingleys App","","","BURNS BEACH","WA","6028","7924","Bramston Park Community Centre","15 Mattingleys App","BURNS BEACH","","","Entrance to main car park is off Mattingleys Approach","-31.7266797","115.7323408","5107610","Assisted","1585","166","4","2"
"6","WA","Moore","242","10","Connolly","Current","Connolly Primary School","169 Fairway Cir","","","CONNOLLY","WA","6027","11902","Primary School","169 Fairway Cir  ","CONNOLLY","","","Entry to polling place: Fairway Circle","-31.7463000","115.7570000","5107404","Assisted","2209","213","6","2"
"6","WA","Moore","242","10","Craigie","Current","Craigie Heights Primary School","47 Spinaway St","","","CRAIGIE","WA","6025","7928","Craigie Heights Primary School","47 Spinaway St","CRAIGIE","","","Entry to polling place: Spinaway St","-31.7900000","115.7590000","5107016","Assisted","2186","200","6","2"
"6","WA","Moore","242","10","Currambine","Current","Currambine Primary School","28 Ambassador Dr","","","CURRAMBINE","WA","6028","32450","Primary School","28 Ambassador Dr  ","CURRAMBINE","","","Entry to polling place: Ambassador Dr","-31.7331000","115.7490000","5107127","Assisted","2729","263","7","3"
"6","WA","Moore","242","10","Duncraig","Current","Duncraig Primary School","21 Roche Rd","","","DUNCRAIG","WA","6023","7566","Primary School","21 Roche Rd  ","DUNCRAIG","","","Entry to Polling Place: Roche Rd","-31.8329000","115.7710000","5107220","Assisted","2304","154","6","2"
"6","WA","Moore","242","10","Duncraig East","Current","Davallia Primary School","6 Juniper Way","","","DUNCRAIG","WA","6023","7567","Davallia Primary School","6 Juniper Way","DUNCRAIG","","","Entry to polling place:Juniper Way","-31.8415907","115.7869077","5107230","Assisted","1506","215","4","2"
"6","WA","Moore","242","10","Duncraig North","Current","Glengarry Primary School","25 Doveridge Dr","","","DUNCRAIG","WA","6023","7568","Glengarry Primary School","25 Doveridge Dr  ","DUNCRAIG","","","Entry to polling place:Doveridge Rd","-31.8270000","115.7820000","5107221","Assisted","2133","154","6","2"
"6","WA","Moore","242","10","Duncraig South","Current","Poynter Primary School","39 Poynter Dr","","","DUNCRAIG","WA","6023","7569","Poynter Primary School","39 Poynter Dr","DUNCRAIG","","","Entry to polling place: Poynter Dr","-31.8418000","115.7750000","5107215","Assisted","1854","171","5","2"
"6","WA","Moore","242","10","Edgewater","Current","Edgewater Primary School","76 Treetop Ave","","","EDGEWATER","WA","6027","7932","Primary School","76 Treetop Ave","EDGEWATER","","Kestrel Mews","Entry to polling place: Treetop Ave or Kestrel Mews for wheelchair access.","-31.7620000","115.7800000","5107725","Assisted","2200","228","6","2"
"6","WA","Moore","242","10","Heathridge","Current","Poseidon Primary School","97 Poseidon Rd","","","HEATHRIDGE","WA","6027","7938","Poseidon Primary School","97 Poseidon Rd  ","HEATHRIDGE","","","Entry to polling place: Poseidon Rd","-31.7612000","115.7510000","5107417","Assisted","2008","209","6","2"
"6","WA","Moore","242","10","Heathridge East","Current","Eddystone Primary School","69 Littorina Ave","","","HEATHRIDGE","WA","6027","11594","Eddystone Primary School","69 Littorina Ave","HEATHRIDGE","","","Entry to polling place: Littorina Ave","-31.7664000","115.7690000","5107408","Assisted","1655","225","5","2"
"6","WA","Moore","242","10","Hillarys","Current","Hillarys Primary School","75 Lymburner Dr","","","HILLARYS","WA","6025","7577","Primary School","75 Lymburner Dr","HILLARYS","","","Entry to polling place: 2 entrances off Lymburner Drive. Carpark is near Oliver St intersection.","-31.8137000","115.7540000","5107503","Assisted","2965","211","8","2"
"6","WA","Moore","242","10","Hillarys North","Current","St Marks Anglican Community School","20 St Marks Dr","","","HILLARYS","WA","6025","32453","St Mark's Anglican Community School Hall","20 St Marks Dr","HILLARYS","","","2 St Mark's Dr","-31.7993274","115.7432628","5107515","Assisted","1643","113","5","1"
"6","WA","Moore","242","10","Hillarys West","Appointment","Flinders Park Community Centre","137 Broadbeach Blvd","","","HILLARYS","WA","6025","82937","Flinders Park Community Centre","137 Broadbeach Blvd  ","HILLARYS","","","Entry to polling place: Broadbeach Blvd","-31.8039000","115.7350000","5107517","Assisted","612","5","2","1"
"6","WA","Moore","242","10","Iluka","Current","Joondalup Sports Association","6 Miami Beach Prmnde","","","ILUKA","WA","6028","38452","Joondalup Sports Association","6 Miami Beach Prom","ILUKA","","","Main entrance steps and ramp from car park.","-31.7314000","115.7350000","5107603","Assisted","1289","85","4","1"
"6","WA","Moore","242","10","Joondalup","Current","Joondalup Primary School","150 Blue Mountain Dr","","","JOONDALUP","WA","6027","11903","Primary School","150 Blue Mountain Dr","JOONDALUP","","","Entry to polling place:Main entry Blue Mountain Dr. Alternate access Candlewood St.","-31.7233000","115.7620000","5107712","Assisted","2346","404","6","4"
"6","WA","Moore","242","10","Joondalup Central","Current","Joondalup Public Library","102 Boas Ave","","","JOONDALUP","WA","6027","38453","Public Library","102 Boas Ave  ","JOONDALUP","Level 1 Meeting Room","","Front entrance and carpark lift for disable access.","-31.7436426","115.7733572","5107713","Assisted","1274","479","4","4"
"6","WA","Moore","242","10","Kallaroo","Current","Springfield Primary School","31 Bridgewater Dr","","","KALLAROO","WA","6025","7942","Springfield Primary School","31 Bridgewater Dr","KALLAROO","","","Entry to polling place: Bridgewater Dr","-31.7921000","115.7500000","5107913","Assisted","2535","166","7","2"
"6","WA","Moore","242","10","Kingsley","Current","Creaney Primary School","6 Creaney Dr","","","KINGSLEY","WA","6026","7578","Creaney Primary School","6 Creaney Dr","KINGSLEY","","","Undercover area off Creaney Dr via gate.","-31.8036000","115.7880000","5107823","Assisted","2819","312","8","3"
"6","WA","Moore","242","10","Kingsley East","Current","Halidon Primary School","38 Halidon St","","","KINGSLEY","WA","6026","11912","Halidon Primary School","38 Halidon St","KINGSLEY","","","Main carpark, left around admin block, to undercover area directly behind.","-31.8082000","115.8020000","5107807","Assisted","1437","182","4","2"
"6","WA","Moore","242","10","Kingsley South","Current","Goollelal Primary School","30 Cadogan St","","","KINGSLEY","WA","6026","7579","Goollelal Primary School","30 Cadogan St  ","KINGSLEY","","","Right through main carpark or enter furt her around from Cadogan down slight slop e to undercover area","-31.8156000","115.8020000","5107814","Assisted","1828","225","5","2"
"6","WA","Moore","242","10","Kinross","Current","Kinross Primary School","64 Kinross Dr","","","KINROSS","WA","6028","31962","Primary School","64 Kinross Dr  ","KINROSS","","","Entry to polling place: Kinross Dr","-31.7189000","115.7370000","5107101","Assisted","2775","361","7","4"
"6","WA","Moore","242","10","Kinross East","Appointment","Kinross College","Falkland Way","","","KINROSS","WA","6028","82936","Kinross College","Falkland Way","KINROSS","","","","-31.7191043","115.7332186","5107106","Assisted","629","125","2","2"
"6","WA","Moore","242","10","Marmion","Current","Marmion Primary School","7 Cliverton Ct","","","MARMION","WA","6020","7581","Primary School","7 Cliverton Ct","MARMION","","","Entry to polling place: Cliverton Ct, across playground.","-31.8437000","115.7580000","5108214","Assisted","1635","194","5","2"
"6","WA","Moore","242","10","Mullaloo","Current","Mullaloo Heights Primary School","27 Charonia Rd","","","MULLALOO","WA","6027","7955","Primary School","27 Charonia Rd  ","MULLALOO","","","Entry to polling place: Charonia Way","-31.7783000","115.7480000","5107922","Assisted","2445","179","7","2"
"6","WA","Moore","242","10","Ocean Reef","Current","Ocean Reef Senior High School","21 Venturi Dr","","","OCEAN REEF","WA","6027","7957","Senior High School","21 Venturi Dr","OCEAN REEF","","","Entry to polling place: Venturi Dr","-31.7599000","115.7390000","5108005","Assisted","2148","170","6","2"
"6","WA","Moore","242","10","Ocean Reef North","Current","Beaumaris Primary School","Beaumaris Blvd","","","OCEAN REEF","WA","6027","31061","Beaumaris Primary School","Beaumaris Blvd","OCEAN REEF","","","Entry to polling place: Beaumaris Blvd","-31.7484000","115.7350000","5108004","Assisted","2762","177","7","2"
"6","WA","Moore","242","10","Ocean Reef South","Appointment","Ocean Reef Primary School","Kaufman Ave","","","OCEAN REEF","WA","6027","89900","Primary School","Kaufman Ave","OCEAN REEF","","","","-31.7660899","115.7383362","5108011","Assisted","711","5","2","1"
"6","WA","Moore","242","10","Padbury","Current","Padbury Primary School","MacDonald Ave","","","PADBURY","WA","6025","7584","Primary School","MacDonald Ave","PADBURY","","","Entry to polling place: MacDonald Ave","-31.8045937","115.7602998","5108104","Assisted","1715","137","5","2"
"6","WA","Moore","242","10","Padbury South","Current","South Padbury Primary School","56 Warburton Ave","","","PADBURY","WA","6025","7585","South Padbury Primary School","56 Warburton Ave  ","PADBURY","","","Entry to polling place: Warburton Ave","-31.8123000","115.7640000","5108120","Assisted","2724","226","7","2"
"6","WA","Moore","242","10","Sorrento","Current","Sorrento Primary School","14 Elfreda Ave","","","SORRENTO","WA","6020","32376","Primary School","14 Elfreda Ave  ","SORRENTO","","","Entry to polling place: Elfreda Ave","-31.8305000","115.7610000","5108219","Assisted","1536","104","4","1"
"6","WA","Moore","242","10","Sorrento Beach","Current","Seacrest Park Community Sporting Facility","93 Seacrest Dr","","","SORRENTO","WA","6020","32446","Seacrest Park Community Sporting Facility","93 Seacrest Dr","SORRENTO","","","","-31.8248900","115.7506800","5108212","Assisted","2202","217","6","2"
"6","WA","Moore","242","10","Woodvale","Current","Woodvale Secondary College","110 Woodvale Drive","","","WOODVALE","WA","6026","7969","Secondary College","110 Woodvale Dr","WOODVALE","","","Main gate off Woodvale Dr left around ad min to old gym.","-31.7916000","115.8010000","5108328","Assisted","1769","216","5","2"
"6","WA","Moore","242","10","Woodvale North","Current","North Woodvale Primary School","4 Chichester Dr","","","WOODVALE","WA","6026","11632","North Woodvale Primary School","4 Chichester Dr","WOODVALE","","","From main carpark down path right to the  unercover area","-31.7842000","115.7890000","5108310","Assisted","2376","215","6","2"
"6","WA","Moore","242","10","Woodvale South","Appointment","Woodvale Primary School","44 Keatley Cres","","","WOODVALE","WA","6026","82938","Primary School","44 Keatley Cres","WOODVALE","","","Entrance to carpark is off Crinum Court and entrance to Undercover area is from Keatley Crescent.","-31.7936002","115.7939455","5108314","Assisted","894","5","3","1"
"6","WA","O'Connor","243","11","Albany","Current","Albany Primary School","32 Suffolk St","","","MT CLARENCE","WA","6330","7645","Albany Primary School","32 Suffolk St","MT CLARENCE","","","Main school entrance","-35.0184253","117.8906500","5122505","Assisted","982","141","3","2"
"6","WA","O'Connor","243","11","Albany Centennial Park","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Albany Central","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Albany East","Appointment","Albany Sea Rescue Hall","1 Swarbrick St","","","ALBANY","WA","6330","7688","Sea Rescue Hall","1 Swarbrick St  ","ALBANY","","","Main building entrance","-34.9945047","117.9437900","5122513","Assisted","493","31","2","1"
"6","WA","O'Connor","243","11","Albany Lockyer","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Albany Middleton Beach","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Albany Spencer Park","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Albany West","Appointment","Albany Senior Citizens Centre","122 Grey St West","","","ALBANY","WA","6330","7646","Senior Citizens Centre","122 Grey St W","ALBANY","","","Main entrance to building","-35.0237000","117.8830000","5122534","Assisted","1670","184","5","2"
"6","WA","O'Connor","243","11","Albany Yakamia","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Allanson","Current","Allanson Primary School","25 Cameron St","","","ALLANSON","WA","6225","7649","Primary School","25 Cameron St  ","ALLANSON","","","Entrance to activities room block.","-33.3351000","116.0980000","5100924","Assisted","272","24","1","1"
"6","WA","O'Connor","243","11","Bayonet Head","Current","Flinders Park Primary School","51 Yatana Rd","","","BAYONET HEAD","WA","6330","7653","Flinders Park Primary School","51 Yatana Rd","BAYONET HEAD","","","entrance to school property","-34.9784000","117.9300000","5122703","Assisted","1610","77","5","1"
"6","WA","O'Connor","243","11","Boulder","Current","Boulder Primary School","200 Lane St","","","BOULDER","WA","6432","7805","Primary School","200 Lane St","BOULDER","","Wittenoom St & Lane St","Entry from Lane Street.","-30.7800132","121.4866233","5119811","Assisted","1726","198","5","2"
"6","WA","O'Connor","243","11","Boyup Brook","Current","Boyup Brook St John Ambulance","12 Abel St","","","BOYUP BROOK","WA","6244","7656","St John Ambulance","12 Abel St","BOYUP BROOK","","","Multi function room entrance","-33.8315350","116.3863760","5101702","Assisted","788","101","2","1"
"6","WA","O'Connor","243","11","Bremer Bay","Current","Bremer Bay Community Resource Centre","7 Mary St","","","BREMER BAY","WA","6338","7990","Community Resource Centre","7 Mary St","BREMER BAY","","","entrance to building","-34.3926000","119.3790000","5122907","Assisted","234","24","1","1"
"6","WA","O'Connor","243","11","Bridgetown","Current","Bridgetown Lesser Hall","1 Steere St","","","BRIDGETOWN","WA","6255","7657","Lesser Hall","1 Steere St","BRIDGETOWN","","","entrance to lesser hall block.","-33.9580000","116.1380000","5101712","Assisted","1824","334","5","3"
"6","WA","O'Connor","243","11","Brookton","Current","Brookton District High School","20 Tiller St","","","BROOKTON","WA","6306","7991","District High School","20 Tiller St","BROOKTON","","","Entrance from Tiller St","-32.3726945","117.0092654","5124610","Assisted","457","61","2","1"
"6","WA","O'Connor","243","11","Broomehill","Current","Broomehill Town Hall","Great Southern Hwy","","","BROOMEHILL VILLAGE","WA","6318","7992","Broomehill Town Hall","Great Southern Hwy","BROOMEHILL VILLAGE","","","","-33.8445487","117.6385753","5123106","Full","260","21","1","1"
"6","WA","O'Connor","243","11","Castletown","Current","Castletown Primary School","43 Easton Rd","","","CASTLETOWN","WA","6450","7811","Primary School","43 Easton Rd  ","CASTLETOWN","","","Year 7 classroom - Room 00 - used. Entry  from Easton Road.","-33.8321999","121.9092107","5119412","Assisted","1536","99","4","1"
"6","WA","O'Connor","243","11","Centennial Park","Appointment","Centennial Park PCYC","77 Sanford Rd","","","CENTENNIAL PARK","WA","6330","7671","Police & Community Youth Centre","77 Sanford Rd","CENTENNIAL PARK","","","Main entrance","-35.0105199","117.8821241","5122504","Assisted","1235","75","4","1"
"6","WA","O'Connor","243","11","Collie","Current","Collie Senior High School","76 Wittenoom St","","","COLLIE","WA","6225","7673","Senior High School","76 Wittenoom St  ","COLLIE","","","entrance to staff room block.","-33.3640296","116.1565590","5100918","Assisted","644","115","2","1"
"6","WA","O'Connor","243","11","Collie Central","Current","Margaretta Wilson Senior Citizens Centre Collie","99-105 Forrest St","","","COLLIE","WA","6225","7674","Margaretta Wilson Senior Citizens Centre","99 Forrest St  ","COLLIE","","","entrance to centre.","-33.3586000","116.1520000","5100909","Assisted","1515","219","4","2"
"6","WA","O'Connor","243","11","Collie North","Current","North Collie Hall","Prinsep St","","","COLLIE","WA","6225","7676","North Collie Hall","Prinsep St  ","COLLIE","","","Main entrance","-33.3429500","116.1611300","5100919","Assisted","1083","61","3","1"
"6","WA","O'Connor","243","11","Coolgardie","Current","Coolgardie Community Recreation Centre","69 Sylvester St","","","COOLGARDIE","WA","6429","7816","Community Recreation Centre","69 Sylvester St  ","COOLGARDIE","","","Meeting Room used - on western side of m ain recreation centre.","-30.9534000","121.1640000","5120204","Assisted","325","43","1","1"
"6","WA","O'Connor","243","11","Corrigin","Current","Corrigin Senior Citizens Centre","Lynch St","","","CORRIGIN","WA","6375","8003","Senior Citizen Centre","2 Lynch St  ","CORRIGIN","","","","-32.3259202","117.8762078","5124603","Assisted","570","112","2","1"
"6","WA","O'Connor","243","11","Cranbrook","Current","Cranbrook Hall","17 Gathorne St","","","CRANBROOK","WA","6321","8004","Hall","17 Gathorne St  ","CRANBROOK","","Climie St","","-34.3014545","117.5468989","5123101","Assisted","344","17","1","1"
"6","WA","O'Connor","243","11","Cuballing","Current","Cuballing Agricultural Hall","191 Campbell St","","","CUBALLING","WA","6311","8005","Agricultural Hall","191 Campbell St","CUBALLING","","","Entrance from Campbell St","-32.8191080","117.1776009","5125001","Assisted","379","30","1","1"
"6","WA","O'Connor","243","11","Darkan","Current","West Arthur Community Resource Centre","27 Burrowes St","","","DARKAN","WA","6392","8010","West Arthur Community Resource Centre","27 Burrowes St","DARKAN","","","entrance to building property","-33.3366000","116.7390000","5125013","Assisted","229","30","1","1"
"6","WA","O'Connor","243","11","Denmark","Current","Denmark Recreation Centre","73 Brazier St","","","DENMARK","WA","6333","7681","Recreation Centre","73 Brazier St","DENMARK","","","entrance to building","-34.9675000","117.3590000","5122814","Assisted","2106","263","6","3"
"6","WA","O'Connor","243","11","Dumbleyung","Current","Dumbleyung Primary School","49 Taylor St","","","DUMBLEYUNG","WA","6350","8015","Primary School","49 Taylor St","DUMBLEYUNG","","","entrance to school building","-33.3127000","117.7390000","5124715","Assisted","243","33","1","1"
"6","WA","O'Connor","243","11","Duranillin","Current","Duranillin Hall","Horley St","","","DURANILLIN","WA","6393","8016","Hall","Horley St  ","DURANILLIN","","Farrell St","entrance to hall","-33.5161000","116.8030000","5125015","Assisted","116","12","0","1"
"6","WA","O'Connor","243","11","Elleker","Current","Elleker Hall","Lower Denmark Rd","","","ELLEKER","WA","6330","7687","Hall","Lower Denmark Rd  ","ELLEKER","","Hassell St","entrance to hall","-35.0081000","117.7300000","5123208","Assisted","562","27","2","1"
"6","WA","O'Connor","243","11","Emu Point","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Esperance","Current","Esperance Civic Centre","Council Place","","","ESPERANCE","WA","6450","7822","Civic Centre","Council Pl","ESPERANCE","","","","-33.8602591","121.8893878","5119411","Assisted","1782","167","5","2"
"6","WA","O'Connor","243","11","Frankland","Current","Frankland Hall","4 Wingebellup Rd","","","FRANKLAND RIVER","WA","6396","8020","Hall","4 Wingebellup Rd  ","FRANKLAND RIVER","","Moir St","entrance to hall","-34.3627000","117.0770000","5123103","Assisted","220","31","1","1"
"6","WA","O'Connor","243","11","Gibson","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Gnowangerup","Current","Gnowangerup Community Resource Centre","47 Yougenup Rd","","","GNOWANGERUP","WA","6335","8026","Community Resource Centre","47 Yougenup Rd  ","GNOWANGERUP","","","","-33.9368979","118.0067897","5122909","Assisted","396","73","1","1"
"6","WA","O'Connor","243","11","Greenbushes","Current","Greenbushes Community Resource Centre","46 Blackwood Rd","","","GREENBUSHES","WA","6254","7692","Community Resource Centre","46 Blackwood Rd","GREENBUSHES","","","","-33.8471790","116.0575200","5101706","Assisted","463","73","2","1"
