StateCo,StateAb,DivName,DivCo,PPName,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,DateFrom,DateTo,TimeFrom,TimeTo
"4","QLD","Maranoa","22","St George PPVC","St George Cultural Centre","Old Library Building","110 Victoria St","","ST GEORGE","QLD","4487","46666","","112 Victoria St  ","ST GEORGE","","","-28.0369580","148.5809282","3117105","Assisted","422","108","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Maranoa","22","St George PPVC","St George Cultural Centre","Old Library Building","110 Victoria St","","ST GEORGE","QLD","4487","46666","","112 Victoria St  ","ST GEORGE","","","-28.0369580","148.5809282","3117105","Assisted","422","108","15/05/2019","15/05/2019","8:30","18:00"
"4","QLD","Maranoa","22","St George PPVC","St George Cultural Centre","Old Library Building","110 Victoria St","","ST GEORGE","QLD","4487","46666","","112 Victoria St  ","ST GEORGE","","","-28.0369580","148.5809282","3117105","Assisted","422","108","16/05/2019","16/05/2019","8:30","17:30"
"4","QLD","Maranoa","22","St George PPVC","St George Cultural Centre","Old Library Building","110 Victoria St","","ST GEORGE","QLD","4487","46666","","112 Victoria St  ","ST GEORGE","","","-28.0369580","148.5809282","3117105","Assisted","422","108","17/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Maranoa","22","Stanthorpe PPVC","Stanthorpe St Paul's Church Hall","2 Corundum St","","","STANTHORPE","QLD","4380","46658","Stanthorpe St Paul's Church Hall","2 Corundum St  ","STANTHORPE","","","-28.6527256","151.9362073","3118705","Assisted","2048","142","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Maranoa","22","Stanthorpe PPVC","Stanthorpe St Paul's Church Hall","2 Corundum St","","","STANTHORPE","QLD","4380","46658","Stanthorpe St Paul's Church Hall","2 Corundum St  ","STANTHORPE","","","-28.6527256","151.9362073","3118705","Assisted","2048","142","15/05/2019","15/05/2019","8:30","18:00"
"4","QLD","Maranoa","22","Stanthorpe PPVC","Stanthorpe St Paul's Church Hall","2 Corundum St","","","STANTHORPE","QLD","4380","46658","Stanthorpe St Paul's Church Hall","2 Corundum St  ","STANTHORPE","","","-28.6527256","151.9362073","3118705","Assisted","2048","142","16/05/2019","16/05/2019","8:30","17:30"
"4","QLD","Maranoa","22","Stanthorpe PPVC","Stanthorpe St Paul's Church Hall","2 Corundum St","","","STANTHORPE","QLD","4380","46658","Stanthorpe St Paul's Church Hall","2 Corundum St  ","STANTHORPE","","","-28.6527256","151.9362073","3118705","Assisted","2048","142","17/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Maranoa","22","Warwick PPVC","124 Palmerin St Warwick","124 Palmerin St","","","WARWICK","QLD","4370","32628","124 Palmerin St Warwick","124 Palmerin St  ","WARWICK","","","-28.2178235","152.0326809","3118939","Assisted","5415","498","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Maranoa","22","Warwick PPVC","124 Palmerin St Warwick","124 Palmerin St","","","WARWICK","QLD","4370","32628","124 Palmerin St Warwick","124 Palmerin St  ","WARWICK","","","-28.2178235","152.0326809","3118939","Assisted","5415","498","10/05/2019","10/05/2019","8:30","17:30"
"4","QLD","Maranoa","22","Warwick PPVC","124 Palmerin St Warwick","124 Palmerin St","","","WARWICK","QLD","4370","32628","124 Palmerin St Warwick","124 Palmerin St  ","WARWICK","","","-28.2178235","152.0326809","3118939","Assisted","5415","498","11/05/2019","11/05/2019","9:00","16:00"
"4","QLD","Maranoa","22","Warwick PPVC","124 Palmerin St Warwick","124 Palmerin St","","","WARWICK","QLD","4370","32628","124 Palmerin St Warwick","124 Palmerin St  ","WARWICK","","","-28.2178235","152.0326809","3118939","Assisted","5415","498","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Maranoa","22","Warwick PPVC","124 Palmerin St Warwick","124 Palmerin St","","","WARWICK","QLD","4370","32628","124 Palmerin St Warwick","124 Palmerin St  ","WARWICK","","","-28.2178235","152.0326809","3118939","Assisted","5415","498","15/05/2019","15/05/2019","8:30","18:00"
"4","QLD","Maranoa","22","Warwick PPVC","124 Palmerin St Warwick","124 Palmerin St","","","WARWICK","QLD","4370","32628","124 Palmerin St Warwick","124 Palmerin St  ","WARWICK","","","-28.2178235","152.0326809","3118939","Assisted","5415","498","16/05/2019","16/05/2019","8:30","17:30"
"4","QLD","Maranoa","22","Warwick PPVC","124 Palmerin St Warwick","124 Palmerin St","","","WARWICK","QLD","4370","32628","124 Palmerin St Warwick","124 Palmerin St  ","WARWICK","","","-28.2178235","152.0326809","3118939","Assisted","5415","498","17/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Maranoa","22","Warwick PPVC","124 Palmerin St Warwick","124 Palmerin St","","","WARWICK","QLD","4370","32628","124 Palmerin St Warwick","124 Palmerin St  ","WARWICK","","","-28.2178235","152.0326809","3118939","Assisted","5415","498","18/05/2019","18/05/2019","8:00","18:00"
"4","QLD","Maranoa","22","Winton PPVC","Winton Neighbourhood Centre","75 Elderslie St","","","WINTON","QLD","4735","46710","","75 Elderslie St  ","WINTON","","","-22.3895841","143.0373096","3141001","Assisted","217","184","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Maranoa","22","Winton PPVC","Winton Neighbourhood Centre","75 Elderslie St","","","WINTON","QLD","4735","46710","","75 Elderslie St  ","WINTON","","","-22.3895841","143.0373096","3141001","Assisted","217","184","15/05/2019","15/05/2019","8:30","18:00"
"4","QLD","Maranoa","22","Winton PPVC","Winton Neighbourhood Centre","75 Elderslie St","","","WINTON","QLD","4735","46710","","75 Elderslie St  ","WINTON","","","-22.3895841","143.0373096","3141001","Assisted","217","184","16/05/2019","16/05/2019","8:30","17:30"
"4","QLD","Maranoa","22","Winton PPVC","Winton Neighbourhood Centre","75 Elderslie St","","","WINTON","QLD","4735","46710","","75 Elderslie St  ","WINTON","","","-22.3895841","143.0373096","3141001","Assisted","217","184","17/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Broadbeach Election Day Only PPVC","Broadbeach State School","187 Old Burleigh Rd","","","BROADBEACH","QLD","4218","97623","","187 Old Burleigh Rd  ","BROADBEACH","","","","","3122712","None","0","3400","18/05/2019","18/05/2019","8:00","18:00"
"4","QLD","Moncrieff","23","Burleigh Heads MONCRIEFF PPVC","Fradgley Hall","Park Ave","","","BURLEIGH HEADS","QLD","4220","58698","Fradgley Hall","Park Ave  ","BURLEIGH HEADS","Fradgley Hall","","-28.0906586","153.4523208","3122704","None","2811","0","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Burleigh Heads MONCRIEFF PPVC","Fradgley Hall","Park Ave","","","BURLEIGH HEADS","QLD","4220","58698","Fradgley Hall","Park Ave  ","BURLEIGH HEADS","Fradgley Hall","","-28.0906586","153.4523208","3122704","None","2811","0","10/05/2019","10/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Burleigh Heads MONCRIEFF PPVC","Fradgley Hall","Park Ave","","","BURLEIGH HEADS","QLD","4220","58698","Fradgley Hall","Park Ave  ","BURLEIGH HEADS","Fradgley Hall","","-28.0906586","153.4523208","3122704","None","2811","0","11/05/2019","11/05/2019","9:00","16:00"
"4","QLD","Moncrieff","23","Burleigh Heads MONCRIEFF PPVC","Fradgley Hall","Park Ave","","","BURLEIGH HEADS","QLD","4220","58698","Fradgley Hall","Park Ave  ","BURLEIGH HEADS","Fradgley Hall","","-28.0906586","153.4523208","3122704","None","2811","0","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Burleigh Heads MONCRIEFF PPVC","Fradgley Hall","Park Ave","","","BURLEIGH HEADS","QLD","4220","58698","Fradgley Hall","Park Ave  ","BURLEIGH HEADS","Fradgley Hall","","-28.0906586","153.4523208","3122704","None","2811","0","15/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Carrara MONCRIEFF PPVC","DC Church","3 Chisholm Rd","","","CARRARA","QLD","4211","83238","","3 Chisholm Rd  ","CARRARA","","","-28.0009616","153.3579622","3124606","None","6014","1430","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Carrara MONCRIEFF PPVC","DC Church","3 Chisholm Rd","","","CARRARA","QLD","4211","83238","","3 Chisholm Rd  ","CARRARA","","","-28.0009616","153.3579622","3124606","None","6014","1430","10/05/2019","10/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Carrara MONCRIEFF PPVC","DC Church","3 Chisholm Rd","","","CARRARA","QLD","4211","83238","","3 Chisholm Rd  ","CARRARA","","","-28.0009616","153.3579622","3124606","None","6014","1430","11/05/2019","11/05/2019","9:00","16:00"
"4","QLD","Moncrieff","23","Carrara MONCRIEFF PPVC","DC Church","3 Chisholm Rd","","","CARRARA","QLD","4211","83238","","3 Chisholm Rd  ","CARRARA","","","-28.0009616","153.3579622","3124606","None","6014","1430","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Carrara MONCRIEFF PPVC","DC Church","3 Chisholm Rd","","","CARRARA","QLD","4211","83238","","3 Chisholm Rd  ","CARRARA","","","-28.0009616","153.3579622","3124606","None","6014","1430","15/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Carrara MONCRIEFF PPVC","DC Church","3 Chisholm Rd","","","CARRARA","QLD","4211","83238","","3 Chisholm Rd  ","CARRARA","","","-28.0009616","153.3579622","3124606","None","6014","1430","18/05/2019","18/05/2019","8:00","18:00"
"4","QLD","Moncrieff","23","Mermaid Waters MONCRIEFF PPVC","Life Education Centre","61-89 Sunshine Blvd","","","MERMAID WATERS","QLD","4218","32573","","61-89 Sunshine Blvd  ","MERMAID WATERS","","","-28.0366740","153.4242895","3122819","None","8263","1866","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Mermaid Waters MONCRIEFF PPVC","Life Education Centre","61-89 Sunshine Blvd","","","MERMAID WATERS","QLD","4218","32573","","61-89 Sunshine Blvd  ","MERMAID WATERS","","","-28.0366740","153.4242895","3122819","None","8263","1866","10/05/2019","10/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Mermaid Waters MONCRIEFF PPVC","Life Education Centre","61-89 Sunshine Blvd","","","MERMAID WATERS","QLD","4218","32573","","61-89 Sunshine Blvd  ","MERMAID WATERS","","","-28.0366740","153.4242895","3122819","None","8263","1866","11/05/2019","11/05/2019","9:00","16:00"
"4","QLD","Moncrieff","23","Mermaid Waters MONCRIEFF PPVC","Life Education Centre","61-89 Sunshine Blvd","","","MERMAID WATERS","QLD","4218","32573","","61-89 Sunshine Blvd  ","MERMAID WATERS","","","-28.0366740","153.4242895","3122819","None","8263","1866","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Mermaid Waters MONCRIEFF PPVC","Life Education Centre","61-89 Sunshine Blvd","","","MERMAID WATERS","QLD","4218","32573","","61-89 Sunshine Blvd  ","MERMAID WATERS","","","-28.0366740","153.4242895","3122819","None","8263","1866","15/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Mermaid Waters MONCRIEFF PPVC","Life Education Centre","61-89 Sunshine Blvd","","","MERMAID WATERS","QLD","4218","32573","","61-89 Sunshine Blvd  ","MERMAID WATERS","","","-28.0366740","153.4242895","3122819","None","8263","1866","18/05/2019","18/05/2019","8:00","18:00"
"4","QLD","Moncrieff","23","Robina MONCRIEFF PPVC","Robina Home & Life Centre","7A / 550 Christine Ave","","","ROBINA","QLD","4226","58825","Robina Home & Life Centre","7a / 550 Christine Ave  ","ROBINA","","","-28.0835160","153.3868593","3126118","Full","2359","0","29/04/2019","03/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Robina MONCRIEFF PPVC","Robina Home & Life Centre","7A / 550 Christine Ave","","","ROBINA","QLD","4226","58825","Robina Home & Life Centre","7a / 550 Christine Ave  ","ROBINA","","","-28.0835160","153.3868593","3126118","Full","2359","0","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Robina MONCRIEFF PPVC","Robina Home & Life Centre","7A / 550 Christine Ave","","","ROBINA","QLD","4226","58825","Robina Home & Life Centre","7a / 550 Christine Ave  ","ROBINA","","","-28.0835160","153.3868593","3126118","Full","2359","0","10/05/2019","10/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Robina MONCRIEFF PPVC","Robina Home & Life Centre","7A / 550 Christine Ave","","","ROBINA","QLD","4226","58825","Robina Home & Life Centre","7a / 550 Christine Ave  ","ROBINA","","","-28.0835160","153.3868593","3126118","Full","2359","0","11/05/2019","11/05/2019","9:00","16:00"
"4","QLD","Moncrieff","23","Robina MONCRIEFF PPVC","Robina Home & Life Centre","7A / 550 Christine Ave","","","ROBINA","QLD","4226","58825","Robina Home & Life Centre","7a / 550 Christine Ave  ","ROBINA","","","-28.0835160","153.3868593","3126118","Full","2359","0","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Robina MONCRIEFF PPVC","Robina Home & Life Centre","7A / 550 Christine Ave","","","ROBINA","QLD","4226","58825","Robina Home & Life Centre","7a / 550 Christine Ave  ","ROBINA","","","-28.0835160","153.3868593","3126118","Full","2359","0","15/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Runaway Bay MONCRIEFF PPVC","Runaway Bay Cricket Club","2 Sports Dr","","","RUNAWAY BAY","QLD","4216","65802","Runaway Bay Cricket Club","2 Sports Dr  ","RUNAWAY BAY","","","-27.9114145","153.3976705","3124020","None","890","0","29/04/2019","03/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Runaway Bay MONCRIEFF PPVC","Runaway Bay Cricket Club","2 Sports Dr","","","RUNAWAY BAY","QLD","4216","65802","Runaway Bay Cricket Club","2 Sports Dr  ","RUNAWAY BAY","","","-27.9114145","153.3976705","3124020","None","890","0","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Runaway Bay MONCRIEFF PPVC","Runaway Bay Cricket Club","2 Sports Dr","","","RUNAWAY BAY","QLD","4216","65802","Runaway Bay Cricket Club","2 Sports Dr  ","RUNAWAY BAY","","","-27.9114145","153.3976705","3124020","None","890","0","10/05/2019","10/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Runaway Bay MONCRIEFF PPVC","Runaway Bay Cricket Club","2 Sports Dr","","","RUNAWAY BAY","QLD","4216","65802","Runaway Bay Cricket Club","2 Sports Dr  ","RUNAWAY BAY","","","-27.9114145","153.3976705","3124020","None","890","0","11/05/2019","11/05/2019","9:00","16:00"
"4","QLD","Moncrieff","23","Runaway Bay MONCRIEFF PPVC","Runaway Bay Cricket Club","2 Sports Dr","","","RUNAWAY BAY","QLD","4216","65802","Runaway Bay Cricket Club","2 Sports Dr  ","RUNAWAY BAY","","","-27.9114145","153.3976705","3124020","None","890","0","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Runaway Bay MONCRIEFF PPVC","Runaway Bay Cricket Club","2 Sports Dr","","","RUNAWAY BAY","QLD","4216","65802","Runaway Bay Cricket Club","2 Sports Dr  ","RUNAWAY BAY","","","-27.9114145","153.3976705","3124020","None","890","0","15/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Southport MONCRIEFF PPVC","5 Nerang St","5 Nerang St","","","SOUTHPORT","QLD","4215","32562","5 Nerang St","5 Nerang St  ","SOUTHPORT","","","-27.9664456","153.4154344","3126631","Assisted","9535","2269","29/04/2019","03/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Southport MONCRIEFF PPVC","5 Nerang St","5 Nerang St","","","SOUTHPORT","QLD","4215","32562","5 Nerang St","5 Nerang St  ","SOUTHPORT","","","-27.9664456","153.4154344","3126631","Assisted","9535","2269","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Southport MONCRIEFF PPVC","5 Nerang St","5 Nerang St","","","SOUTHPORT","QLD","4215","32562","5 Nerang St","5 Nerang St  ","SOUTHPORT","","","-27.9664456","153.4154344","3126631","Assisted","9535","2269","10/05/2019","10/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Southport MONCRIEFF PPVC","5 Nerang St","5 Nerang St","","","SOUTHPORT","QLD","4215","32562","5 Nerang St","5 Nerang St  ","SOUTHPORT","","","-27.9664456","153.4154344","3126631","Assisted","9535","2269","11/05/2019","11/05/2019","9:00","16:00"
"4","QLD","Moncrieff","23","Southport MONCRIEFF PPVC","5 Nerang St","5 Nerang St","","","SOUTHPORT","QLD","4215","32562","5 Nerang St","5 Nerang St  ","SOUTHPORT","","","-27.9664456","153.4154344","3126631","Assisted","9535","2269","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Southport MONCRIEFF PPVC","5 Nerang St","5 Nerang St","","","SOUTHPORT","QLD","4215","32562","5 Nerang St","5 Nerang St  ","SOUTHPORT","","","-27.9664456","153.4154344","3126631","Assisted","9535","2269","15/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Southport MONCRIEFF PPVC","5 Nerang St","5 Nerang St","","","SOUTHPORT","QLD","4215","32562","5 Nerang St","5 Nerang St  ","SOUTHPORT","","","-27.9664456","153.4154344","3126631","Assisted","9535","2269","18/05/2019","18/05/2019","8:00","18:00"
"4","QLD","Moncrieff","23","Surfers Paradise PPVC","3200 Surfers Paradise Blvd","3200 Surfers Paradise Blvd","","","SURFERS PARADISE","QLD","4217","32563","Shopfront","3200 Surfers Paradise Blvd  ","SURFERS PARADISE","","","-28.0007730","153.4280018","3127016","None","1878","1612","11/05/2019","11/05/2019","9:00","16:00"
"4","QLD","Moncrieff","23","Surfers Paradise PPVC","3200 Surfers Paradise Blvd","3200 Surfers Paradise Blvd","","","SURFERS PARADISE","QLD","4217","32563","Shopfront","3200 Surfers Paradise Blvd  ","SURFERS PARADISE","","","-28.0007730","153.4280018","3127016","None","1878","1612","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moncrieff","23","Surfers Paradise PPVC","3200 Surfers Paradise Blvd","3200 Surfers Paradise Blvd","","","SURFERS PARADISE","QLD","4217","32563","Shopfront","3200 Surfers Paradise Blvd  ","SURFERS PARADISE","","","-28.0007730","153.4280018","3127016","None","1878","1612","15/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moncrieff","23","Surfers Paradise PPVC","3200 Surfers Paradise Blvd","3200 Surfers Paradise Blvd","","","SURFERS PARADISE","QLD","4217","32563","Shopfront","3200 Surfers Paradise Blvd  ","SURFERS PARADISE","","","-28.0007730","153.4280018","3127016","None","1878","1612","18/05/2019","18/05/2019","8:00","18:00"
"4","QLD","Moreton","24","Brisbane City MORETON PPVC","Brisbane City Hall","King George Sq","64 Adelaide St","","BRISBANE CITY","QLD","4000","58693","Brisbane City Hall","King George Sq 64 Adelaide St ","BRISBANE CITY","Sandgate Room","Ann St","-27.4688210","153.0225724","3106807","Full","1810","0","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Brisbane City MORETON PPVC","Brisbane City Hall","King George Sq","64 Adelaide St","","BRISBANE CITY","QLD","4000","58693","Brisbane City Hall","King George Sq 64 Adelaide St ","BRISBANE CITY","Sandgate Room","Ann St","-27.4688210","153.0225724","3106807","Full","1810","0","10/05/2019","10/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Brisbane City MORETON PPVC","Brisbane City Hall","King George Sq","64 Adelaide St","","BRISBANE CITY","QLD","4000","58693","Brisbane City Hall","King George Sq 64 Adelaide St ","BRISBANE CITY","Sandgate Room","Ann St","-27.4688210","153.0225724","3106807","Full","1810","0","11/05/2019","11/05/2019","9:00","16:00"
"4","QLD","Moreton","24","Brisbane City MORETON PPVC","Brisbane City Hall","King George Sq","64 Adelaide St","","BRISBANE CITY","QLD","4000","58693","Brisbane City Hall","King George Sq 64 Adelaide St ","BRISBANE CITY","Sandgate Room","Ann St","-27.4688210","153.0225724","3106807","Full","1810","0","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Brisbane City MORETON PPVC","Brisbane City Hall","King George Sq","64 Adelaide St","","BRISBANE CITY","QLD","4000","58693","Brisbane City Hall","King George Sq 64 Adelaide St ","BRISBANE CITY","Sandgate Room","Ann St","-27.4688210","153.0225724","3106807","Full","1810","0","15/05/2019","15/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Brisbane City MORETON PPVC","Brisbane City Hall","King George Sq","64 Adelaide St","","BRISBANE CITY","QLD","4000","58693","Brisbane City Hall","King George Sq 64 Adelaide St ","BRISBANE CITY","Sandgate Room","Ann St","-27.4688210","153.0225724","3106807","Full","1810","0","16/05/2019","16/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Brisbane City MORETON PPVC","Brisbane City Hall","King George Sq","64 Adelaide St","","BRISBANE CITY","QLD","4000","58693","Brisbane City Hall","King George Sq 64 Adelaide St ","BRISBANE CITY","Sandgate Room","Ann St","-27.4688210","153.0225724","3106807","Full","1810","0","17/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Brisbane MORETON PPVC","549 Queen St","549 Queen St","","","BRISBANE CITY","QLD","4000","65726","549 Queen St","","BRISBANE CITY","Ground Floor","","-27.4675792","153.0201292","3110509","Assisted","966","0","29/04/2019","03/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Brisbane MORETON PPVC","549 Queen St","549 Queen St","","","BRISBANE CITY","QLD","4000","65726","549 Queen St","","BRISBANE CITY","Ground Floor","","-27.4675792","153.0201292","3110509","Assisted","966","0","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Brisbane MORETON PPVC","549 Queen St","549 Queen St","","","BRISBANE CITY","QLD","4000","65726","549 Queen St","","BRISBANE CITY","Ground Floor","","-27.4675792","153.0201292","3110509","Assisted","966","0","10/05/2019","10/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Brisbane MORETON PPVC","549 Queen St","549 Queen St","","","BRISBANE CITY","QLD","4000","65726","549 Queen St","","BRISBANE CITY","Ground Floor","","-27.4675792","153.0201292","3110509","Assisted","966","0","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Brisbane MORETON PPVC","549 Queen St","549 Queen St","","","BRISBANE CITY","QLD","4000","65726","549 Queen St","","BRISBANE CITY","Ground Floor","","-27.4675792","153.0201292","3110509","Assisted","966","0","15/05/2019","15/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Brisbane MORETON PPVC","549 Queen St","549 Queen St","","","BRISBANE CITY","QLD","4000","65726","549 Queen St","","BRISBANE CITY","Ground Floor","","-27.4675792","153.0201292","3110509","Assisted","966","0","16/05/2019","16/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Brisbane MORETON PPVC","549 Queen St","549 Queen St","","","BRISBANE CITY","QLD","4000","65726","549 Queen St","","BRISBANE CITY","Ground Floor","","-27.4675792","153.0201292","3110509","Assisted","966","0","17/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Coorparoo MORETON PPVC","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd","","","COORPAROO","QLD","4151","66003","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd  ","COORPAROO","Located at the back of the complex","","-27.4918863","153.0639247","3105308","Full","1900","0","29/04/2019","03/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Coorparoo MORETON PPVC","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd","","","COORPAROO","QLD","4151","66003","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd  ","COORPAROO","Located at the back of the complex","","-27.4918863","153.0639247","3105308","Full","1900","0","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Coorparoo MORETON PPVC","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd","","","COORPAROO","QLD","4151","66003","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd  ","COORPAROO","Located at the back of the complex","","-27.4918863","153.0639247","3105308","Full","1900","0","10/05/2019","10/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Coorparoo MORETON PPVC","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd","","","COORPAROO","QLD","4151","66003","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd  ","COORPAROO","Located at the back of the complex","","-27.4918863","153.0639247","3105308","Full","1900","0","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Coorparoo MORETON PPVC","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd","","","COORPAROO","QLD","4151","66003","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd  ","COORPAROO","Located at the back of the complex","","-27.4918863","153.0639247","3105308","Full","1900","0","15/05/2019","15/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Coorparoo MORETON PPVC","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd","","","COORPAROO","QLD","4151","66003","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd  ","COORPAROO","Located at the back of the complex","","-27.4918863","153.0639247","3105308","Full","1900","0","16/05/2019","16/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Coorparoo MORETON PPVC","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd","","","COORPAROO","QLD","4151","66003","68 Harries Rd, Coorparoo","Unit 4, 68 Harries Rd  ","COORPAROO","Located at the back of the complex","","-27.4918863","153.0639247","3105308","Full","1900","0","17/05/2019","17/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Mansfield MORETON PPVC","Broadwater Rd Uniting Church","481 Broadwater Rd","","","MANSFIELD","QLD","4122","83047","Broadwater Rd Uniting Church","481 Broadwater Rd  ","MANSFIELD","","","-27.5333330","153.1000000","3106617","Assisted","911","0","29/04/2019","03/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Mansfield MORETON PPVC","Broadwater Rd Uniting Church","481 Broadwater Rd","","","MANSFIELD","QLD","4122","83047","Broadwater Rd Uniting Church","481 Broadwater Rd  ","MANSFIELD","","","-27.5333330","153.1000000","3106617","Assisted","911","0","06/05/2019","09/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Mansfield MORETON PPVC","Broadwater Rd Uniting Church","481 Broadwater Rd","","","MANSFIELD","QLD","4122","83047","Broadwater Rd Uniting Church","481 Broadwater Rd  ","MANSFIELD","","","-27.5333330","153.1000000","3106617","Assisted","911","0","10/05/2019","10/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Mansfield MORETON PPVC","Broadwater Rd Uniting Church","481 Broadwater Rd","","","MANSFIELD","QLD","4122","83047","Broadwater Rd Uniting Church","481 Broadwater Rd  ","MANSFIELD","","","-27.5333330","153.1000000","3106617","Assisted","911","0","13/05/2019","14/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Mansfield MORETON PPVC","Broadwater Rd Uniting Church","481 Broadwater Rd","","","MANSFIELD","QLD","4122","83047","Broadwater Rd Uniting Church","481 Broadwater Rd  ","MANSFIELD","","","-27.5333330","153.1000000","3106617","Assisted","911","0","15/05/2019","15/05/2019","8:30","18:00"
"4","QLD","Moreton","24","Mansfield MORETON PPVC","Broadwater Rd Uniting Church","481 Broadwater Rd","","","MANSFIELD","QLD","4122","83047","Broadwater Rd Uniting Church","481 Broadwater Rd  ","MANSFIELD","","","-27.5333330","153.1000000","3106617","Assisted","911","0","16/05/2019","16/05/2019","8:30","17:30"
"4","QLD","Moreton","24","Mansfield MORETON PPVC","Broadwater Rd Uniting Church","481 Broadwater Rd","","","MANSFIELD","QLD","4122","83047","Broadwater Rd Uniting Church","481 Broadwater Rd  ","MANSFIELD","","","-27.5333330","153.1000000","3106617","Assisted","911","0","17/05/2019","17/05/2019","8:30","18:00"
